Lower Case,Remove Stop Words,Stem,Max Features,N-gram Range,TF,IDF,TFIDF,Accuracy,Precision,Recall,F1-Score,Functional Precision,Functional Recall,Functional F1-Score,Functional Support,Code Precision,Code Recall,Code F1-Score,Code Support,IDE Precision,IDE Recall,IDE F1-Score,IDE Support,General Precision,General Recall,General F1-Score,General Support,Notice Precision,Notice Recall,Notice F1-Score,Notice Support,ToDo Precision,ToDo Recall,ToDo F1-Score,ToDo-Support
True,False,True,5000,"(1, 1)",False,false,True,0.9604204990453894,0.8328045586374099,0.7395063691225744,0.7628363709965216,0.9326424297772009,0.9950703668564198,0.9624980464479769,527.5,0.2,0.06666666666666667,0.1,3.3,0.9982591353142007,0.9842411260709912,0.9909286919517692,171.7,0.9996323529411765,0.9829971299712998,0.9910425255022124,270.6,0.8704601004585477,0.5238367346938775,0.5986189311300705,49.9,0.9958333333333333,0.8842261904761906,0.9339300309471001,48.2
True,False,True,5000,"(1, 2)",False,false,False,0.9730225796786376,0.8933037635533344,0.8491717823716968,0.8548523734540062,0.9664425289085024,0.9842644902535795,0.9749365664347364,527.5,0.5654761904761905,0.4833333333333333,0.49320346320346325,3.3,0.9887677714454931,0.9988338093295253,0.9937022546035136,171.7,0.9992633492511395,0.9992606259395928,0.9992606234133294,270.6,0.8438727412386798,0.6519999999999999,0.6818598789825021,49.9,0.9960000000000001,0.9773384353741497,0.9861514540864924,48.2
True,False,True,5000,"(1, 2)",True,false,False,0.9691952527279568,0.8783645019396598,0.7764003079404639,0.8026920810425213,0.9501082838686521,0.993744249899373,0.971167979549087,527.5,0.45,0.19999999999999998,0.27,3.3,0.9982625352870009,0.9982524139806881,0.9982540892716351,171.7,0.9992673992673993,0.9992606259395928,0.9992619813006701,270.6,0.8767154598815727,0.5558775510204081,0.6279988318962075,49.9,0.9958333333333333,0.9112670068027212,0.9494696042375284,48.2
True,False,True,5000,"(1, 2)",False,false,True,0.9645281122399207,0.8136033223930511,0.7379488401239709,0.7557383866077683,0.9389826033574259,0.9962074492553619,0.9664572445636408,527.5,0.05,0.03333333333333333,0.04,3.3,0.9988372093023254,0.9976710186318508,0.9982507139506849,171.7,1.0,0.9881700150334837,0.9939512742559031,270.6,0.8980554408474912,0.5239183673469388,0.5997386638335754,49.9,0.9957446808510639,0.8883928571428573,0.9360324230428055,48.2
True,False,True,5000,"(1, 3)",False,false,False,0.9727422934347869,0.8939106442410436,0.8496734147939715,0.855668968839393,0.9669329249708289,0.9833168017940315,0.97470407785408,527.5,0.5738095238095238,0.4833333333333333,0.497965367965368,3.3,0.9882188500279276,0.9988338093295253,0.9934206618755222,171.7,0.9992633492511395,0.9992606259395928,0.9992606234133294,270.6,0.8392392173868413,0.656,0.6825557280020347,49.9,0.9960000000000001,0.9772959183673467,0.9861073539260232,48.2
True,False,True,5000,"(1, 3)",True,false,False,0.9691019691458674,0.8777278071293674,0.7775894622923316,0.8031119798049826,0.9509408768815822,0.9927958426772469,0.9711403708385165,527.5,0.45,0.19999999999999998,0.27,3.3,0.9982625352870009,0.9982524139806881,0.9982540892716351,171.7,0.9989051094890511,0.9992606259395928,0.9990791696438972,270.6,0.8724249877852361,0.5618775510204082,0.6295819654307683,49.9,0.9958333333333333,0.9133503401360545,0.9506162836450773,48.2
True,False,True,5000,"(1, 3)",False,false,True,0.9646211345234612,0.8102908090356529,0.7431138495174834,0.7589330159106502,0.9405985174650253,0.9948802541544476,0.9666378825581747,527.5,0.05,0.03333333333333333,0.04,3.3,0.9988372093023254,0.9912382700938392,0.9949076054462859,171.7,1.0,0.9881700150334837,0.9939477869464948,270.6,0.8765644465955026,0.5439183673469389,0.610797592001164,49.9,0.9957446808510639,0.9071428571428571,0.947307228511782,48.2
True,False,False,1000,"(1, 1)",False,false,False,0.9718092834148585,0.8838174227718303,0.8499676770247679,0.8527815800499191,0.9673927301564728,0.98104155885228,0.9738156364305073,527.5,0.5321428571428571,0.4833333333333333,0.48796536796536805,3.3,0.9898508974968513,0.9988338093295253,0.9942623181424407,171.7,0.9985334518422754,0.9992606259395928,0.9988929801090333,270.6,0.8189845999925252,0.658,0.674413749890213,49.9,0.9960000000000001,0.9793367346938776,0.9873394277619514,48.2
True,False,False,1000,"(1, 1)",True,false,False,0.9705025293699571,0.8725821562691392,0.7923915183842716,0.8126492915800286,0.9541304295481629,0.993364743258007,0.9730677682736711,527.5,0.4333333333333333,0.2666666666666667,0.31333333333333335,3.3,0.9988372093023254,0.9976676186590507,0.9982472789780363,171.7,0.9992673992673993,0.9992606259395928,0.9992619813006701,270.6,0.8541798853125512,0.5759183673469387,0.6361623052125673,49.9,0.9957446808510639,0.9214710884353743,0.9558230823818927,48.2
True,False,False,1000,"(1, 1)",False,false,True,0.9677953892999988,0.8411720877843496,0.7641004255131231,0.7824934101156205,0.9482229360896524,0.9950696480938417,0.9707882090955348,527.5,0.25,0.1,0.13999999999999999,3.3,0.9976944667201282,0.990656874745002,0.994036335286266,171.7,1.0,0.9892824928249283,0.9945033650971785,270.6,0.8553704430452533,0.5820000000000001,0.6362703546141997,49.9,0.9957446808510639,0.927593537414966,0.9593621966005431,48.2
True,False,False,1000,"(1, 2)",False,false,False,0.9715295197681062,0.8969657760151735,0.836857398847026,0.8498486905592854,0.9664461913193587,0.9814207061123568,0.973603008972658,527.5,0.625,0.4083333333333333,0.4683333333333334,3.3,0.9898508974968513,0.9988338093295253,0.9942623181424407,171.7,0.9992633492511395,0.9992606259395928,0.9992606234133294,270.6,0.8052342180236918,0.6519183673469389,0.6752846598021744,49.9,0.9960000000000001,0.9813775510204081,0.988348199691776,48.2
True,False,False,1000,"(1, 2)",True,false,False,0.9671441462157002,0.8689072531296415,0.7906968368322421,0.811632685271167,0.9489259856585542,0.9924174141797482,0.969855067906629,527.5,0.4333333333333333,0.2666666666666667,0.31333333333333335,3.3,0.9988372093023254,0.9982524139806881,0.9985422591401891,171.7,0.9992673992673993,0.9870384037173704,0.992753105561025,270.6,0.8371612238692985,0.5658775510204082,0.632519703057725,49.9,0.9959183673469388,0.9339285714285713,0.9627926426281006,48.2
True,False,False,1000,"(1, 2)",False,false,True,0.9696627158326017,0.8191163380946849,0.7637856466177306,0.7779605246026108,0.9546661118790096,0.9907089155310217,0.9721146839472409,527.5,0.13333333333333333,0.06666666666666667,0.08333333333333333,3.3,0.9938180908425565,0.9976676186590507,0.9956847015459761,171.7,1.0,0.9974087740877409,0.9986950489202414,270.6,0.839087975506408,0.5818775510204082,0.648038222381151,49.9,0.9937925170068029,0.9483843537414967,0.9698971574877222,48.2
True,False,False,1000,"(1, 3)",False,false,False,0.9709694698775033,0.8934730968992147,0.8296212278390331,0.8446628792436555,0.9657552166771035,0.9814203467310678,0.9732375413344652,527.5,0.625,0.375,0.44833333333333336,3.3,0.9898508974968513,0.9988338093295253,0.9942623181424407,171.7,0.9996323529411765,0.9992606259395928,0.9994454662968785,270.6,0.7866001142801562,0.6439183673469389,0.6664355456686604,49.9,0.9940000000000001,0.9792942176870749,0.9862630706861543,48.2
True,False,False,1000,"(1, 3)",True,false,False,0.9671441462157002,0.8704706041234347,0.7907273064549044,0.8123009865962165,0.949405280464555,0.9922280202403542,0.9700200493298791,527.5,0.4333333333333333,0.2666666666666667,0.31333333333333335,3.3,0.9988372093023254,0.9988338093295253,0.9988338043296936,171.7,0.9992673992673993,0.9870384037173704,0.992753105561025,270.6,0.8460620350260571,0.5719183673469388,0.6396439062270595,49.9,0.9959183673469388,0.9276785714285714,0.9592217207963092,48.2
True,False,False,1000,"(1, 3)",False,false,True,0.969942914976936,0.8195470572519191,0.7645053405724633,0.7778750467436556,0.9555742021637748,0.9908993876142832,0.9726675702771337,527.5,0.125,0.06666666666666667,0.07857142857142858,3.3,0.9938180908425565,0.9982490140078879,0.9959762467354805,171.7,1.0,0.9970384037173705,0.9985060328538756,270.6,0.8469716831582452,0.5899183673469388,0.6529432985315339,49.9,0.9959183673469388,0.9442602040816326,0.9685857034924814,48.2
True,False,False,5000,"(1, 1)",False,false,False,0.9732093210418495,0.8975125175448365,0.847101564890765,0.8539351390371296,0.9660381635001155,0.9859690357081249,0.9755500670719801,527.5,0.5821428571428571,0.4833333333333333,0.497965367965368,3.3,0.9898410832462556,0.9988338093295253,0.9942589913588634,171.7,0.9985334518422754,0.9992606259395928,0.9988929801090333,270.6,0.8525195495375163,0.6399999999999999,0.6717535893546106,49.9,0.9960000000000001,0.9752125850340135,0.985189838362922,48.2
True,False,False,5000,"(1, 1)",True,false,False,0.9693826037877837,0.877092076482438,0.7871436313506703,0.8098850655001811,0.9503439903152401,0.9941223190155826,0.9714185215501805,527.5,0.45,0.2666666666666667,0.32,3.3,0.9988372093023254,0.9976676186590507,0.9982472789780363,171.7,0.9992673992673993,0.9992606259395928,0.9992619813006701,270.6,0.8682705266763296,0.5559183673469388,0.6226642278994992,49.9,0.9958333333333333,0.9092261904761905,0.9477183832727007,48.2
True,False,False,5000,"(1, 1)",False,false,True,0.961261009378876,0.8699404073960431,0.7561964261135364,0.7845788946950396,0.9330914799552966,0.9956385486746017,0.9629823877059742,527.5,0.4,0.16666666666666666,0.22999999999999998,3.3,0.9994186046511627,0.9895008839929279,0.9943629252411705,171.7,1.0,0.9815170151701516,0.9904865116899655,270.6,0.8913876789187348,0.5258367346938775,0.6000116129449671,49.9,0.9957446808510639,0.8780187074829933,0.9296299305881603,48.2
True,False,False,5000,"(1, 2)",False,false,False,0.9736760002508467,0.9074284242577771,0.8496873197205561,0.8580473953880381,0.9672076049316182,0.9854019320338108,0.9758774990959009,527.5,0.6404761904761905,0.4833333333333333,0.5093939393939394,3.3,0.987127174849174,0.9988338093295253,0.9928558534066984,171.7,0.9992633492511395,0.9992606259395928,0.9992606234133294,270.6,0.8544962260385406,0.6519999999999999,0.6836232853221044,49.9,0.9960000000000001,0.9792942176870749,0.9872731716962553,48.2
True,False,False,5000,"(1, 2)",True,false,False,0.9695687354543807,0.8747551343874012,0.7765123982311255,0.8030142098489896,0.9506888252200956,0.9945018256569489,0.9718337268666792,527.5,0.45,0.19999999999999998,0.27,3.3,0.9988372093023254,0.9982524139806881,0.9985422591401891,171.7,0.9992673992673993,0.9992606259395928,0.9992619813006701,270.6,0.8539040392012527,0.5579183673469388,0.6298925865669135,49.9,0.9958333333333333,0.9091411564625851,0.9485547052194854,48.2
True,False,False,5000,"(1, 2)",False,false,True,0.9635944925233776,0.802834313613376,0.7378921932954714,0.7548091533780956,0.9393724592889325,0.9958275832327065,0.9664646645580435,527.5,0.05,0.03333333333333333,0.04,3.3,0.9988372093023254,0.992407860737114,0.9955319208898785,171.7,1.0,0.9874306409730764,0.9935659880464993,270.6,0.8331440391759541,0.5319591836734694,0.5985861329561816,49.9,0.9956521739130435,0.8863945578231294,0.9347062138179709,48.2
True,False,False,5000,"(1, 3)",False,false,False,0.9736762615493959,0.9076737639399812,0.85001680527822,0.8580140507945158,0.9670456475390529,0.9852121787131276,0.9756881825343724,527.5,0.6404761904761905,0.4833333333333333,0.5093939393939394,3.3,0.987127174849174,0.9988338093295253,0.9928574625080012,171.7,0.9992633492511395,0.9992606259395928,0.9992606234133294,270.6,0.8561302215243313,0.65,0.6814832656467295,49.9,0.9960000000000001,0.9834608843537416,0.9894008312707234,48.2
True,False,False,5000,"(1, 3)",True,false,False,0.9701291337430495,0.8741377235154264,0.7791501707399335,0.8043769821687213,0.9523744445451117,0.9941226783968717,0.9725361590415031,527.5,0.45,0.19999999999999998,0.27,3.3,0.9988372093023254,0.9982524139806881,0.9985422591401891,171.7,0.9992673992673993,0.9992606259395928,0.9992619813006701,270.6,0.8485139546443893,0.5659183673469388,0.6322217801693896,49.9,0.9958333333333333,0.9173469387755102,0.953699713360576,48.2
True,False,False,5000,"(1, 3)",False,false,True,0.9651813586130971,0.8089010235875529,0.7440449351238787,0.759671698433375,0.9415118144757118,0.9952597607958138,0.9672909633728484,527.5,0.05,0.03333333333333333,0.04,3.3,0.9988372093023254,0.9924044607643138,0.9955122514322747,171.7,1.0,0.9881700150334837,0.9939477869464948,270.6,0.8673124368962171,0.5479591836734694,0.6142555467953411,49.9,0.9957446808510639,0.9071428571428571,0.9470236420532908,48.2
False,True,True,1000,"(1, 1)",False,false,False,0.9707820317181598,0.8917294547082733,0.8374419843918988,0.8471367777161879,0.9651400425952517,0.9818023690414582,0.9729572991448366,527.5,0.5916666666666666,0.4333333333333333,0.48238095238095235,3.3,0.9876313232453107,0.9988338093295253,0.9931307699422287,171.7,0.9981658047834518,0.9992606259395928,0.9987088180464181,270.6,0.8117728909589585,0.6279183673469386,0.6461053884134786,49.9,0.9960000000000001,0.9835034013605443,0.9895374383692129,48.2
False,True,True,1000,"(1, 1)",True,false,False,0.96695566286216,0.8708985929429801,0.7693791897288694,0.7903824355910862,0.9468715135360876,0.9933654620205852,0.9691854770509035,527.5,0.4333333333333333,0.19999999999999998,0.2633333333333333,3.3,0.9976944667201282,0.9982524139806881,0.9979642391123023,171.7,0.9985454545454544,0.9988902555692224,0.9987114988699355,270.6,0.8531134561895432,0.4958775510204081,0.5533202916193914,49.9,0.9958333333333333,0.9298894557823129,0.959779773560651,48.2
False,True,True,1000,"(1, 1)",False,false,True,0.9643412837771926,0.8270036623318298,0.7436272640446975,0.761813012700157,0.9412445255686821,0.9962088867805186,0.9676441695939865,527.5,0.2,0.06666666666666667,0.1,3.3,0.997691066747328,0.9900754793961649,0.9937430950665901,171.7,0.9988689941625506,0.9911288779554461,0.9949172031639687,270.6,0.8283840541790852,0.48987755102040814,0.5561671063004046,49.9,0.9958333333333333,0.9278061224489796,0.9584065020759927,48.2
False,True,True,1000,"(1, 2)",False,false,False,0.9681683494293241,0.8963433175596058,0.831979603246074,0.8448492804729634,0.9612787579908906,0.9795278448622853,0.9699029555823035,527.5,0.65,0.4333333333333333,0.49333333333333335,3.3,0.9893174380060209,0.9982524139806881,0.993697342743365,171.7,0.9992633492511395,0.9992606259395928,0.9992606234133294,270.6,0.7822003601095845,0.5959591836734695,0.6223330615611846,49.9,0.9960000000000001,0.9855442176870749,0.9905683662042645,48.2
False,True,True,1000,"(1, 2)",True,false,False,0.9664882868570315,0.8375752250621398,0.7555781280477971,0.7727617668424289,0.9483885709895997,0.990901543902018,0.9688382647901461,527.5,0.25,0.1,0.13999999999999999,3.3,0.9938180908425565,0.9988338093295253,0.9962729071884123,171.7,0.9981671021089774,0.9992606259395928,0.9987101697502077,270.6,0.8390775864317053,0.49183673469387756,0.559937814157651,49.9,0.9960000000000001,0.9526360544217687,0.9728114451681558,48.2
False,True,True,1000,"(1, 2)",False,false,True,0.9635013831403209,0.8110244552036828,0.7392476327181781,0.7538778006336082,0.9430222382768854,0.9924184923236157,0.9668049541559292,527.5,0.1,0.03333333333333333,0.05,3.3,0.9932500222756838,0.992985856113151,0.9929563953337274,171.7,0.9996323529411765,0.9926103594369277,0.9960492467560951,270.6,0.8364070837147457,0.48191836734693877,0.5512033575234677,49.9,0.9938350340136056,0.9422193877551021,0.9662528500324308,48.2
False,True,True,1000,"(1, 3)",False,false,False,0.9665814833396045,0.8772201481796517,0.8245499348977962,0.8334625961622057,0.9605057757184261,0.9781981340923467,0.9688498951068532,527.5,0.545,0.4083333333333333,0.44746031746031745,3.3,0.9899003290879186,0.9982524139806881,0.9939886484405134,171.7,0.9992633492511395,0.9992606259395928,0.9992606234133294,270.6,0.7746922513469553,0.5839183673469387,0.6049297485305482,49.9,0.9939591836734696,0.9793367346938776,0.9862863440216729,48.2
False,True,True,1000,"(1, 3)",True,false,False,0.9665817446381538,0.833506079822541,0.7608526075365625,0.7737387161802041,0.9489242364354059,0.9910909378414121,0.9692043025506779,527.5,0.2166666666666667,0.13333333333333333,0.1522222222222222,3.3,0.9943927648578811,0.9988338093295253,0.9965610770569663,171.7,0.9992673992673993,0.9992606259395928,0.9992619813006701,270.6,0.8457854117078927,0.4878775510204082,0.5511221436503952,49.9,0.9960000000000001,0.954719387755102,0.9740605703002922,48.2
False,True,True,1000,"(1, 3)",False,false,True,0.9661155009267389,0.8086574548830473,0.7471370666444154,0.7597811483492275,0.9464300196831326,0.9922290983842217,0.9684499933020441,527.5,0.08333333333333333,0.05833333333333333,0.06857142857142857,3.3,0.9932500222756838,0.9988338093295253,0.9959864030416418,171.7,1.0,0.9970384037173705,0.9985060328538756,270.6,0.8350538029857251,0.48587755102040814,0.556393172682383,49.9,0.9938775510204083,0.9505102040816326,0.970779859643992,48.2
False,True,True,5000,"(1, 1)",False,false,False,0.9704091586883509,0.8875265405372985,0.8306083339115424,0.8405045430209735,0.9635405957559415,0.9831299235236616,0.9728042094526748,527.5,0.55,0.4083333333333333,0.4502380952380952,3.3,0.9870900265888294,0.9976710186318508,0.9922691661285411,171.7,0.9981658047834518,0.9992606259395928,0.9987088180464181,270.6,0.8303628160955684,0.6159183673469387,0.6416896974033868,49.9,0.9960000000000001,0.9793367346938776,0.9873172718567245,48.2
False,True,True,5000,"(1, 1)",True,false,False,0.965741844001282,0.8778922221843624,0.7768494477937711,0.797985682198856,0.9438929367730984,0.9941216002530042,0.9679066856571577,527.5,0.45,0.2666666666666667,0.32,3.3,0.9943927648578811,0.9912382700938392,0.9926348781735588,171.7,0.9985454545454544,0.9992606259395928,0.9988970276268929,270.6,0.8846038095828013,0.47783673469387755,0.5476218450133644,49.9,0.9959183673469388,0.9319727891156461,0.960853656722163,48.2
False,True,True,5000,"(1, 1)",False,false,True,0.9582735830650669,0.854033857950631,0.7378744743010226,0.7624233898304348,0.9268260899897633,0.9975360818814328,0.9604828626637799,527.5,0.3,0.13333333333333333,0.18,3.3,0.9982591353142007,0.9848225214198287,0.9912219420839025,171.7,0.9996323529411765,0.9833661336613367,0.9912273683857615,270.6,0.9060556177678238,0.44387755102040816,0.5208996095594521,49.9,0.9934299516908214,0.8843112244897959,0.9307085562897125,48.2
False,True,True,5000,"(1, 2)",False,false,False,0.9710624050615271,0.901796552970376,0.8367041411796367,0.8477511087924778,0.9642951896605189,0.9827496981197171,0.9729821543107393,527.5,0.6416666666666666,0.4333333333333333,0.48904761904761906,3.3,0.9876946015985804,0.9994186046511627,0.9934403979284504,171.7,0.9992633492511395,0.9992606259395928,0.9992606234133294,270.6,0.8218595106453499,0.6219591836734695,0.6422384196855156,49.9,0.9960000000000001,0.9835034013605443,0.9895374383692129,48.2
False,True,True,5000,"(1, 2)",True,false,False,0.968449071170757,0.867557456676461,0.764192702646651,0.7843838959749376,0.9463316553049206,0.9965887528031739,0.970453876556736,527.5,0.35,0.16666666666666666,0.22000000000000003,3.3,0.9982625352870009,0.9982490140078879,0.9982506542989867,171.7,0.9989051094890511,0.9992606259395928,0.9990791696438972,270.6,0.9158454399777931,0.47583673469387755,0.5486463510507156,49.9,0.9960000000000001,0.9485544217687073,0.9698733242992897,48.2
False,True,True,5000,"(1, 2)",False,false,True,0.9614478378416044,0.8210852369577228,0.7287103332563521,0.7446192918551009,0.9325656798079935,0.9973470473233281,0.9635083903799913,527.5,0.1,0.03333333333333333,0.05,3.3,0.9982625352870009,0.9959200326397388,0.9970775933297501,171.7,0.9996323529411765,0.9844745114117808,0.9918091512751598,270.6,0.9001324863632268,0.4519183673469388,0.5190184254273804,49.9,0.9959183673469388,0.909268707482993,0.9463021907183246,48.2
False,True,True,5000,"(1, 3)",False,false,False,0.971342517106345,0.8991156468414838,0.8329655647128817,0.8445509850277579,0.9644722782645431,0.9833182393191882,0.9733645886739403,527.5,0.625,0.4083333333333333,0.4652380952380953,3.3,0.9876946015985804,0.9994186046511627,0.9934403979284504,171.7,0.9992633492511395,0.9992606259395928,0.9992606234133294,270.6,0.8222636519346389,0.6239591836734694,0.6464647665435186,49.9,0.9960000000000001,0.9835034013605443,0.9895374383692129,48.2
False,True,True,5000,"(1, 3)",True,false,False,0.967422167872124,0.8463241811029245,0.758324777740927,0.7758319251661819,0.9453968334192787,0.9960202116037029,0.9696643422763236,527.5,0.25,0.13333333333333333,0.17,3.3,0.9982625352870009,0.992985856113151,0.9955156267532252,171.7,0.9989051094890511,0.9992606259395928,0.9990791696438972,270.6,0.8893806084222173,0.47983673469387755,0.5506651381569387,49.9,0.9960000000000001,0.9485119047619046,0.9700672741667067,48.2
False,True,True,5000,"(1, 3)",False,false,True,0.9625680247223268,0.822672439815266,0.7318458129588583,0.7482492016210802,0.9343896839700745,0.997725835202116,0.9646611052779633,527.5,0.1,0.03333333333333333,0.05,3.3,0.9982625352870009,0.990656874745002,0.994326185445599,171.7,1.0,0.9878010113434467,0.9937550041128649,270.6,0.9074640522875816,0.45791836734693875,0.5311227970322288,49.9,0.9959183673469388,0.9236394557823129,0.9556301178578254,48.2
False,True,False,1000,"(1, 1)",False,false,False,0.9709693827779867,0.8842704057249327,0.8210495268655705,0.8334168612847994,0.9635984917224361,0.9836973865792652,0.9731794812534469,527.5,0.5233333333333333,0.3416666666666667,0.39111111111111113,3.3,0.9850297558861764,0.9982524139806881,0.9914660393577688,171.7,0.9988970588235293,0.9992606259395928,0.9990764626068416,270.6,0.8387637945841213,0.6179183673469387,0.6551712030421657,49.9,0.9960000000000001,0.9855017006802722,0.9904968703374623,48.2
False,True,False,1000,"(1, 1)",True,false,False,0.9687294445141241,0.8562108724653434,0.7704550679896591,0.7886862409649769,0.9499003685502739,0.9937471249496866,0.9709838597293381,527.5,0.35,0.16666666666666666,0.22000000000000003,3.3,0.9976944667201282,0.9970828233374132,0.9973725384920546,171.7,0.9992673992673993,0.9988902555692224,0.9990764525437127,270.6,0.8445696669209255,0.5159183673469387,0.5726315799174296,49.9,0.9958333333333333,0.9504251700680273,0.9720530151073266,48.2
False,True,False,1000,"(1, 1)",False,false,True,0.9646214829215267,0.8258341839011918,0.7463314230278018,0.7635282402679509,0.9416494089880132,0.9964000776263584,0.9679806005935525,527.5,0.2,0.06666666666666667,0.1,3.3,0.9976944667201282,0.990656874745002,0.994036335286266,171.7,0.9992366412213741,0.9881713817138171,0.993571686224908,270.6,0.8206799056265714,0.4939591836734694,0.5580687884530358,49.9,0.9957446808510639,0.9421343537414966,0.9675120310499425,48.2
False,True,False,1000,"(1, 2)",False,false,False,0.969849108797748,0.9101696725584496,0.8301228260979968,0.8487820854213588,0.9609067256775242,0.9829401702029786,0.9714787789522866,527.5,0.7,0.4083333333333333,0.48666666666666664,3.3,0.989930212448377,0.9947402420780633,0.9921865652334946,171.7,0.9992633492511395,0.9992606259395928,0.9992606234133294,270.6,0.8149177479736578,0.6099183673469387,0.6525315120581111,49.9,0.9960000000000001,0.9855442176870749,0.9905683662042645,48.2
False,True,False,1000,"(1, 2)",True,false,False,0.9679818693646614,0.823676925962458,0.7541625827296715,0.7686086973558636,0.9496029602177207,0.9920389856822492,0.9700386391942258,527.5,0.15,0.06666666666666667,0.09,3.3,0.9938180908425565,0.9982490140078879,0.9959779270262594,171.7,1.0,0.9992606259395928,0.9996296283594936,270.6,0.8526405047144717,0.5079183673469387,0.5787464563308242,49.9,0.9960000000000001,0.9608418367346939,0.9772595332243789,48.2
