Lower Case,Remove Stop Words,Stem,Max Features,N-gram Range,TF,IDF,TFIDF,Accuracy,Precision,Recall,F1-Score,Functional-Method Precision,Functional-Method Recall,Functional-Method F1-Score,Functional-Method Support,Functional-Module Precision,Functional-Module Recall,Functional-Module F1-Score,Functional-Module Support,Functional-Inline Precision,Functional-Inline Recall,Functional-Inline F1-Score,Functional-Inline Support,Code Precision,Code Recall,Code F1-Score,Code Support,IDE Precision,IDE Recall,IDE F1-Score,IDE Support,General Precision,General Recall,General F1-Score,General Support,Notice Precision,Notice Recall,Notice F1-Score,Notice Support,ToDo Precision,ToDo Recall,ToDo F1-Score,ToDo-Support
False,True,False,5000,"(1, 3)",False,false,True,0.9142079344175482,0.8055238735772754,0.7693564537139167,0.773021218751335,0.9589033376587611,0.9420862641008627,0.949973933984972,274.7,0.7427558627818189,0.7410018552875696,0.7340926318364847,98.8,0.7489104401412956,0.8694805194805196,0.8013731200966389,154.0,0.2,0.09166666666666666,0.12000000000000002,3.3,0.9976978273868845,0.992438460492316,0.9949575171281063,171.7,1.0,0.9911302446357798,0.9954708977449063,270.6,0.7999235206494439,0.5559591836734694,0.6053559146762935,49.9,0.9960000000000001,0.9710884353741497,0.9829457345432788,48.2
False,False,True,1000,"(1, 1)",False,false,False,0.9134614915617989,0.8334546706716844,0.8213130701905695,0.8203131011371088,0.9500816192934968,0.9286303915063039,0.9384906230148466,274.7,0.7122998721903923,0.6994331065759638,0.6980254052999373,98.8,0.7918243425200482,0.8435064935064936,0.8139899166727773,154.0,0.45499999999999996,0.4416666666666666,0.43944444444444447,3.3,0.9909161851320241,0.9988372093023254,0.9948156863680582,171.7,0.9996323529411765,0.9992606259395928,0.9994454662968785,270.6,0.774010652870805,0.6799183673469388,0.6920293193948288,49.9,0.9938723404255321,0.9792517006802722,0.9862639476050996,48.2
False,False,True,1000,"(1, 1)",True,false,False,0.9159828483632261,0.8436849081036494,0.8123874846389413,0.8179522990428317,0.9508036574576731,0.936269409422694,0.9428996922290495,274.7,0.7187963473755743,0.7480004122861266,0.7254495892173491,98.8,0.7873738818941187,0.8337662337662339,0.8066811863820755,154.0,0.475,0.375,0.40499999999999997,3.3,0.9982625352870009,0.9988372093023254,0.9985473493167308,171.7,0.9981644580909286,0.9992606259395928,0.9987095026775537,270.6,0.8250783847238994,0.6618775510204081,0.697361511581607,49.9,0.9960000000000001,0.9460884353741497,0.9689695609382877,48.2
False,False,True,1000,"(1, 1)",False,false,True,0.9119679090541691,0.8358681974193314,0.7958298191446984,0.8037393038618228,0.9453115275370887,0.9329860650298608,0.9383968486586725,274.7,0.7226532874447356,0.736837765409194,0.7210842134764918,98.8,0.7715733133130043,0.840909090909091,0.8010315015366067,154.0,0.45,0.25833333333333336,0.31333333333333335,3.3,0.9977043189368769,0.991860465116279,0.9946480483162121,171.7,0.9996323529411765,0.9914992483258166,0.9954800516576094,270.6,0.8040707791817671,0.6619591836734694,0.6932093235970129,49.9,0.9960000000000001,0.9522534013605443,0.9727311103186433,48.2
False,False,True,1000,"(1, 2)",False,false,False,0.9145816784425215,0.8327696149595185,0.8107532580911002,0.814324081405054,0.9609588125206973,0.9308108825481087,0.9449092771984517,274.7,0.7283101597462742,0.7156153370439085,0.7144164101439567,98.8,0.7761489454914182,0.8422077922077923,0.8059333674687899,154.0,0.4583333333333333,0.35,0.38357142857142856,3.3,0.990968402786922,0.9988372093023254,0.9948289702745695,171.7,1.0,0.9992606259395928,0.9996296283594936,270.6,0.7534780821240343,0.6659183673469388,0.6829798737589436,49.9,0.9939591836734696,0.983375850340136,0.9883236954647968,48.2
False,False,True,1000,"(1, 2)",True,false,False,0.9160755222487005,0.8353080891232862,0.8093129896894464,0.8145313648350175,0.9609524548913078,0.9366330457863304,0.9480707668993802,274.7,0.7133438307623512,0.7500000000000001,0.7235890839267458,98.8,0.784627569605543,0.8337662337662339,0.8055712545652787,154.0,0.45,0.35,0.38,3.3,0.9982625352870009,0.9988372093023254,0.9985473493167308,171.7,0.9985294117647058,0.9992606259395928,0.9988929876737622,270.6,0.7807489106753813,0.6578775510204082,0.6909730797947253,49.9,0.9960000000000001,0.9481292517006803,0.9706063965035179,48.2
False,False,True,1000,"(1, 2)",False,false,True,0.913835235586772,0.8207477325489577,0.7914005387102289,0.7974746876059817,0.9553085616272942,0.9373603185136032,0.9457258551982971,274.7,0.7198614145150863,0.7328076685219542,0.7180236726830448,98.8,0.7778792209128067,0.8331168831168831,0.8012057376226436,154.0,0.35,0.225,0.2633333333333333,3.3,0.9932218709387088,0.9988372093023254,0.9959734554213993,171.7,0.9996323529411765,0.9977846111794451,0.9987019718730867,270.6,0.7761192557831212,0.6519183673469389,0.6839381517673685,49.9,0.9939591836734696,0.9543792517006804,0.9728953229486809,48.2
False,False,True,1000,"(1, 3)",False,false,False,0.9154216661789094,0.8444514934422447,0.8236145850317417,0.8264691392008501,0.96007483585671,0.9311771731917717,0.9447297443676481,274.7,0.7281732924802127,0.7176458462172748,0.7144040061313103,98.8,0.7836869177351636,0.840909090909091,0.8088646783596115,154.0,0.5416666666666666,0.4416666666666666,0.4716666666666667,3.3,0.9903870074380847,0.9988372093023254,0.9945374250850652,171.7,1.0,0.9992606259395928,0.9996296283594936,270.6,0.7576640436876505,0.6739183673469389,0.688476499797825,49.9,0.9939591836734696,0.985501700680272,0.9894444648391806,48.2
False,False,True,1000,"(1, 3)",True,false,False,0.9152357087113453,0.8342666946708673,0.807579329771708,0.8130903417578506,0.9608431139070565,0.9373629727936297,0.9484555344226427,274.7,0.7106840579525407,0.744949494949495,0.7197173148504611,98.8,0.7820973500679138,0.8324675324675326,0.8035356647938892,154.0,0.45,0.35,0.38,3.3,0.9982625352870009,0.9988372093023254,0.9985473493167308,171.7,0.9985294117647058,0.9992606259395928,0.9988929876737622,270.6,0.7777170883877221,0.655877551020408,0.6885920680419182,49.9,0.9960000000000001,0.9418792517006803,0.9669818149633999,48.2
False,False,True,1000,"(1, 3)",False,false,True,0.9136484071240437,0.8326233126497737,0.7983552258881302,0.8054918286700724,0.9573119300853655,0.9377239548772396,0.9469734487925155,274.7,0.7107215882101086,0.7328282828282828,0.7136665998358661,98.8,0.7774960991228672,0.8298701298701298,0.7995337752501015,154.0,0.45,0.2833333333333333,0.32999999999999996,3.3,0.9932218709387088,0.9988372093023254,0.9959734554213993,171.7,1.0,0.9977846111794451,0.9988861339357019,270.6,0.7762350128411392,0.6479183673469388,0.6826741967941585,49.9,0.9960000000000001,0.9585459183673469,0.9762270193308364,48.2
False,False,True,5000,"(1, 1)",False,false,False,0.9143956338754409,0.841023611169885,0.8222851039969037,0.8227498058620538,0.949203105564093,0.9289953550099534,0.9382421102309214,274.7,0.7191284145242364,0.7034735106163679,0.7033595064849443,98.8,0.7891348511012041,0.8467532467532468,0.8143311298971678,154.0,0.505,0.4416666666666666,0.4494444444444444,3.3,0.9909161851320241,0.9988372093023254,0.9948156863680582,171.7,0.9996323529411765,0.9992606259395928,0.9994454662968785,270.6,0.7813016396708141,0.68,0.6960735330716786,49.9,0.9938723404255321,0.9792942176870749,0.9862865701023384,48.2
False,False,True,5000,"(1, 1)",True,false,False,0.9142086312136796,0.837565821002652,0.8028273922902345,0.8095512714887627,0.9498942697685482,0.9348108825481087,0.9417179197150795,274.7,0.7186248181827359,0.7439703153988867,0.72226956127367,98.8,0.7813921467512742,0.8350649350649352,0.8039797349033547,154.0,0.45,0.325,0.3633333333333333,3.3,0.9982625352870009,0.9988372093023254,0.9985473493167308,171.7,0.9981644580909286,0.9992606259395928,0.9987095026775537,270.6,0.8081883399407273,0.6478775510204081,0.6834442155221104,49.9,0.9960000000000001,0.9377976190476189,0.9644085551682693,48.2
False,False,True,5000,"(1, 1)",False,false,True,0.9119685187507841,0.8179483334492079,0.7835623854401438,0.7891493217238643,0.9451841464300188,0.9322627737226277,0.9380352320393854,274.7,0.7166576870930865,0.7328282828282828,0.7143556125319568,98.8,0.7740026137082244,0.85,0.806966135037983,154.0,0.3,0.19166666666666665,0.22000000000000003,3.3,0.9976911446817255,0.9901162790697674,0.9936726661161301,171.7,0.9996323529411765,0.9977832444991117,0.9987033499847483,270.6,0.816459539065962,0.6318775510204081,0.6750888267746061,49.9,0.9939591836734696,0.9419642857142858,0.9663727513061044,48.2
False,False,True,5000,"(1, 2)",False,false,False,0.9186899013336678,0.8444000973525435,0.8265663523981661,0.8275928848070402,0.9623896870516269,0.9362694094226942,0.9485771514752261,274.7,0.7352361368517858,0.7124922696351267,0.716295743471833,98.8,0.7849762059757398,0.8545454545454545,0.8160081055057361,154.0,0.515,0.4416666666666666,0.45499999999999996,3.3,0.9909391389224197,0.9988372093023254,0.9948206645541559,171.7,0.9996323529411765,0.9992606259395928,0.9994454662968785,270.6,0.7730680734041306,0.6839999999999999,0.7011741048105484,49.9,0.9939591836734696,0.9854591836734695,0.9894218423419415,48.2
False,False,True,5000,"(1, 2)",True,false,False,0.9168223135025155,0.8381920278779266,0.7990710508912346,0.8073948788551215,0.9613578861467662,0.935907100199071,0.9478502767220551,274.7,0.7241030870028043,0.7479901051329623,0.7269432225278807,98.8,0.7782604224549415,0.8428571428571431,0.8061903071841117,154.0,0.45,0.25833333333333336,0.31333333333333335,3.3,0.9982625352870009,0.9982558139534883,0.9982558041272265,171.7,0.9992673992673993,0.9992606259395928,0.9992619813006701,270.6,0.7982848928645007,0.6659591836734694,0.6990240331357571,49.9,0.9960000000000001,0.9440051020408162,0.9683000725099383,48.2
False,False,True,5000,"(1, 2)",False,false,True,0.9144884819599483,0.8213499408703736,0.7882953736718568,0.7939470509700728,0.9497990505611369,0.935901791639018,0.9421859865550284,274.7,0.7327285885127854,0.740878169449598,0.7281618635652874,98.8,0.7662768441506467,0.8506493506493508,0.8027349122546376,154.0,0.3,0.19166666666666665,0.22000000000000003,3.3,0.9988405699690818,0.9982558139534883,0.9985456591996902,171.7,1.0,0.9911302446357798,0.9954708977449063,270.6,0.8312361064223992,0.6559591836734693,0.6998701517199519,49.9,0.9919183673469387,0.941921768707483,0.9646069367210807,48.2
False,False,True,5000,"(1, 3)",False,false,False,0.9186899013336678,0.8462114125335647,0.8305759734109156,0.8295972388239987,0.9610612660183209,0.9348069011280691,0.947103484751171,274.7,0.7331430918409928,0.7114924757781902,0.7149226381774755,98.8,0.7893698162374054,0.8577922077922079,0.8199080854353366,154.0,0.525,0.475,0.4716666666666667,3.3,0.9909391389224197,0.9988372093023254,0.9948206645541559,171.7,0.9996323529411765,0.9992606259395928,0.9994454662968785,270.6,0.7765864506347331,0.6839999999999999,0.7005414678666446,49.9,0.9939591836734696,0.9834183673469388,0.9883694368436599,48.2
False,False,True,5000,"(1, 3)",True,false,False,0.9174759953732737,0.8385069616742493,0.8083357272992894,0.8144792334187709,0.962479586665111,0.9369966821499668,0.9489756933971126,274.7,0.7239395185872114,0.7509894867037724,0.7289654598800155,98.8,0.7823072836483528,0.8402597402597403,0.8073545337645737,154.0,0.45,0.325,0.3633333333333333,3.3,0.9982625352870009,0.9982558139534883,0.9982558041272265,171.7,0.9981644580909286,0.9992606259395928,0.9987095026775537,270.6,0.79690231111539,0.6719183673469388,0.7021475190554299,49.9,0.9960000000000001,0.9440051020408162,0.9680920211149218,48.2
False,False,True,5000,"(1, 3)",False,false,True,0.9149550740694288,0.8130274492950471,0.7885869143953388,0.7928668861577859,0.952948374915023,0.9399057730590575,0.9458404387849697,274.7,0.7374436773926456,0.7418779633065347,0.7305560515929371,98.8,0.7703034433694964,0.8512987012987013,0.8050104189840862,154.0,0.25,0.19166666666666665,0.21333333333333332,3.3,0.9988405699690818,0.9924418604651162,0.9955339010858912,171.7,1.0,0.9914992483258166,0.9956642137202246,270.6,0.7986835287141316,0.6519183673469386,0.6868067391253362,49.9,0.9960000000000001,0.9480867346938776,0.9701899926355084,48.2
False,False,False,1000,"(1, 1)",False,false,False,0.9203702252045097,0.8372986536243641,0.8281164161501655,0.8257746950458771,0.9571042780466141,0.9319031187790312,0.9437075152512694,274.7,0.7391564736054403,0.7277468563182848,0.727622406067523,98.8,0.8066985758542777,0.8681818181818184,0.8340352681748453,154.0,0.44833333333333336,0.4416666666666666,0.43388888888888894,3.3,0.990968402786922,0.9988372093023254,0.9948289702745695,171.7,0.9992647058823529,0.9992606259395928,0.9992613042342633,270.6,0.7608634594859722,0.6759999999999999,0.6844839967126626,49.9,0.9960000000000001,0.9813350340136054,0.9883692107629942,48.2
False,False,False,1000,"(1, 1)",True,false,False,0.9206508598464263,0.842804803863635,0.8040877155718367,0.811457740273711,0.9548990435418853,0.9377226277372263,0.9457193851016072,274.7,0.7391617265254695,0.7632034632034632,0.7433324442575269,98.8,0.8053575738363566,0.8623376623376624,0.8301106422448686,154.0,0.4666666666666666,0.2833333333333333,0.3371428571428572,3.3,0.9982625352870009,0.9988372093023254,0.9985473493167308,171.7,0.9981644580909286,0.9992606259395928,0.9987095026775537,270.6,0.7839264269607711,0.6419183673469387,0.668798655238102,49.9,0.9960000000000001,0.9460884353741497,0.9693010862104428,48.2
False,False,False,1000,"(1, 1)",False,false,True,0.9191569289407306,0.8358665773226577,0.7980745690796205,0.8037821502498638,0.9494369049881695,0.9399110816191107,0.9442121677103679,274.7,0.7442771884920182,0.7490414347557204,0.7393598214700464,98.8,0.7974123386087688,0.8707792207792208,0.829301402902556,154.0,0.4,0.225,0.27,3.3,0.9977043189368769,0.991860465116279,0.9946480483162121,171.7,0.9996168582375479,0.9914992483258166,0.9954794430845426,270.6,0.8025666419709397,0.6599999999999999,0.6820292178171969,49.9,0.9959183673469388,0.9565051020408163,0.9752271006979882,48.2
False,False,False,1000,"(1, 2)",False,false,False,0.9195304116671545,0.8402214497908457,0.8225922668006447,0.824879967719616,0.9688735697352981,0.9322654280026542,0.9496852498201829,274.7,0.7351605117928839,0.7348278705421561,0.7288768931543521,98.8,0.792224294571836,0.8655844155844157,0.8254560155650361,154.0,0.4916666666666666,0.41666666666666663,0.445,3.3,0.9909717634536784,0.9988372093023254,0.9948306554784793,171.7,0.9996323529411765,0.9992606259395928,0.9994454662968785,270.6,0.747242439165227,0.6519183673469389,0.66737602459834,49.9,0.9960000000000001,0.9813775510204081,0.9883694368436599,48.2
False,False,False,1000,"(1, 2)",True,false,False,0.9213039320205695,0.838359234732974,0.8143902949369158,0.818688713279833,0.9683923100532837,0.9377226277372264,0.9523302790494215,274.7,0.7373641324893873,0.7712842712842713,0.7470732902746022,98.8,0.796971702535597,0.8558441558441559,0.8228847781159082,154.0,0.45,0.35,0.38,3.3,0.9959768210012866,0.9988372093023254,0.997391279952569,171.7,0.9985294117647058,0.9992606259395928,0.9988929876737622,270.6,0.763639500019531,0.6519183673469386,0.6791382738824703,49.9,0.9960000000000001,0.9502551020408163,0.9717988172899299,48.2
False,False,False,1000,"(1, 2)",False,false,True,0.9209311460902769,0.8187856275787666,0.7942121371870561,0.7981449702612681,0.9627968408246244,0.9417292634372927,0.9517331627137988,274.7,0.7376716938279843,0.7560812203669347,0.7400300874650054,98.8,0.7966134863778218,0.8584415584415584,0.8235904908463654,154.0,0.3,0.19166666666666665,0.22000000000000003,3.3,0.9932350451938603,0.9982558139534883,0.9956835417296899,171.7,1.0,0.9988916222495557,0.9994447854759446,270.6,0.7660087707323732,0.6459183673469389,0.67710946297711,49.9,0.9939591836734696,0.9627125850340136,0.9775682308822307,48.2
False,False,False,1000,"(1, 3)",False,false,False,0.9185032470699724,0.8436433531338304,0.8250846765603903,0.8281385684461865,0.9668294148158317,0.9319031187790312,0.9486206208268364,274.7,0.7324422361331191,0.7226860441146156,0.7207054867976669,98.8,0.7878438181230895,0.862987012987013,0.8216280386245238,154.0,0.5083333333333333,0.4416666666666666,0.46880952380952384,3.3,0.9915238949380134,0.9988372093023254,0.99511389494757,171.7,0.9996323529411765,0.9992606259395928,0.9994454662968785,270.6,0.7685825911126097,0.6599183673469389,0.6824160794228329,49.9,0.9939591836734696,0.9834183673469388,0.9883694368436599,48.2
False,False,False,1000,"(1, 3)",True,false,False,0.92018391933888,0.8379441283367706,0.8123647895760676,0.8169545456868572,0.9679787691196674,0.9377239548772396,0.9521430211229835,274.7,0.7307763638305406,0.763162234590806,0.7390806979811443,98.8,0.7929710719258165,0.855844155844156,0.8207134050984439,154.0,0.45,0.35,0.38,3.3,0.9976811399381637,0.9988372093023254,0.9982558041272265,171.7,0.9988970588235293,0.9992606259395928,0.9990771497363772,270.6,0.7692486230564475,0.6459183673469389,0.6758112827229426,49.9,0.9960000000000001,0.9481717687074831,0.9705550047057405,48.2
False,False,False,1000,"(1, 3)",False,false,True,0.9175703241495604,0.8227950189855578,0.7978359438237344,0.8023877489569056,0.9632141460951885,0.9370033178500332,0.9494627184116492,274.7,0.7194877678705722,0.740909090909091,0.722400211959403,98.8,0.7917361640072125,0.8532467532467531,0.8185329792178189,154.0,0.35,0.25,0.27999999999999997,3.3,0.9932350451938603,0.9982558139534883,0.9956835417296899,171.7,1.0,0.9988916222495557,0.9994447854759446,270.6,0.768687028717629,0.6479183673469388,0.678299926765297,49.9,0.9960000000000001,0.9564625850340136,0.9752778280954422,48.2
False,False,False,5000,"(1, 1)",False,false,False,0.9235447412795965,0.8481036134820521,0.8297027546863542,0.830082686353065,0.9576945935248984,0.937360318513603,0.9469173175610907,274.7,0.762120709847111,0.7328076685219542,0.7408674400574023,98.8,0.8034016761037609,0.8805194805194805,0.8380107771714094,154.0,0.49833333333333335,0.4416666666666666,0.4438888888888889,3.3,0.991520534271257,0.9988372093023254,0.9951122097436602,171.7,0.9992647058823529,0.9992606259395928,0.9992613042342633,270.6,0.7764933548937025,0.672,0.6914373002785188,49.9,0.9960000000000001,0.9751700680272108,0.9851662528892859,48.2
False,False,False,5000,"(1, 1)",True,false,False,0.9202778126175843,0.8406670823299744,0.8005784133661058,0.8082152049641425,0.9548102854207781,0.93735899137359,0.9455063057008205,274.7,0.7433662234706986,0.7631828488971346,0.7441181490178257,98.8,0.7992442778245151,0.8616883116883116,0.8264742012821454,154.0,0.45,0.25833333333333336,0.31333333333333335,3.3,0.9988405699690818,0.9988372093023254,0.9988372043891947,171.7,0.9981644580909286,0.9992606259395928,0.9987095026775537,270.6,0.7849108438637933,0.6398775510204081,0.6694649759834475,49.9,0.9960000000000001,0.9460884353741497,0.9692779673288185,48.2
False,False,False,5000,"(1, 1)",False,false,True,0.9188784717867247,0.837680152542133,0.7941787157171923,0.801533430953375,0.9516614422379048,0.9402747179827472,0.9454559371506572,274.7,0.7414886953750883,0.7551020408163265,0.7397002653869782,98.8,0.7844201221612599,0.8714285714285716,0.8227485402515924,154.0,0.4,0.225,0.27,3.3,0.9982691793638064,0.9936046511627905,0.9958748222664922,171.7,1.0,0.9940945742790761,0.9969937340287744,270.6,0.8316425975255347,0.6298775510204081,0.6741203835358975,49.9,0.9939591836734692,0.944047619047619,0.9673737650066089,48.2
False,False,False,5000,"(1, 2)",False,false,False,0.9299862731162116,0.8567706503186143,0.844175128365421,0.8416886477439386,0.9722591170215411,0.9417319177173192,0.9562903111724378,274.7,0.77201888302627,0.7621212121212121,0.7609835271714882,98.8,0.8153317213235477,0.8941558441558441,0.8511742975253215,154.0,0.5328571428571428,0.5,0.4844444444444444,3.3,0.9897963963402224,0.9988372093023254,0.9942459905388313,171.7,0.9996323529411765,0.9992606259395928,0.9994454662968785,270.6,0.7762695890390138,0.6779999999999999,0.6996538548355924,49.9,0.9960000000000001,0.9792942176870749,0.9872712899665151,48.2
False,False,False,5000,"(1, 2)",True,false,False,0.9256918314589517,0.8459569455110036,0.8155192503069426,0.8215527069539696,0.968788527887002,0.9388135368281354,0.9530789389480135,274.7,0.7519292780515803,0.7823953823953824,0.759151653179581,98.8,0.8011135181230191,0.8779220779220781,0.8352823087075303,154.0,0.45,0.325,0.3633333333333333,3.3,0.9982625352870009,0.9988372093023254,0.9985473493167308,171.7,0.9992673992673993,0.9992606259395928,0.9992619813006701,270.6,0.8022943054720276,0.657877551020408,0.6954403638654968,49.9,0.9960000000000001,0.9440476190476191,0.968325726980402,48.2
False,False,False,5000,"(1, 2)",False,false,True,0.9218647658068203,0.820031292694247,0.7937457266981951,0.7981913519065488,0.9597949442663627,0.9431811546118116,0.950949891351663,274.7,0.7601649910392088,0.7672747887033602,0.7556621542436825,98.8,0.7820597328177896,0.8837662337662338,0.8268042389549194,154.0,0.25,0.19166666666666665,0.21333333333333332,3.3,0.9988405699690818,0.9930232558139535,0.9958431924131468,171.7,1.0,0.9911302446357798,0.9954708977449063,270.6,0.8154309197880625,0.6379591836734695,0.6812911216117379,49.9,0.9939591836734692,0.9419642857142858,0.9661759855990004,48.2
False,False,False,5000,"(1, 3)",False,false,False,0.9288654765388744,0.8533805154472631,0.839698838062195,0.837709334008497,0.9709311754815095,0.9428254810882549,0.9562022990749082,274.7,0.7735735821128856,0.7540300968872398,0.7573020192398119,98.8,0.8149593512600436,0.8902597402597404,0.8487819687677034,154.0,0.5178571428571429,0.475,0.465,3.3,0.9892656700832392,0.9988372093023254,0.9939676022604429,171.7,0.9996323529411765,0.9992606259395928,0.9994454662968785,270.6,0.764824848842108,0.6759999999999999,0.6926058795845711,49.9,0.9960000000000001,0.9813775510204081,0.9883694368436599,48.2
False,False,False,5000,"(1, 3)",True,false,False,0.9251315202697995,0.8472671787346808,0.8187582248975531,0.8244783951900894,0.9680433062157615,0.938816191108162,0.9527527295752272,274.7,0.7490932984130065,0.7783343640486498,0.7550475634001999,98.8,0.8039700970533541,0.8727272727272727,0.8340658600597302,154.0,0.4666666666666666,0.35,0.3871428571428572,3.3,0.9982625352870009,0.9988372093023254,0.9985473493167308,171.7,0.9981644580909286,0.9992606259395928,0.9987095026775537,270.6,0.7979370681507274,0.6659591836734694,0.6999816538727164,49.9,0.9960000000000001,0.9461309523809524,0.9695796454756997,48.2
False,False,False,5000,"(1, 3)",False,false,True,0.9231709972546233,0.819918878032676,0.7960702097616146,0.8001962973891843,0.9608034414513685,0.9460955540809554,0.9530165094414738,274.7,0.7673267365544807,0.7702741702741702,0.7608588525273047,98.8,0.7889421960774926,0.8798701298701299,0.8287773110100524,154.0,0.25,0.19166666666666665,0.21333333333333332,3.3,0.9988405699690818,0.9930232558139535,0.9958431924131468,171.7,1.0,0.9914992483258166,0.9956642137202246,270.6,0.7974380802089855,0.6499591836734695,0.68436833387407,49.9,0.9960000000000001,0.946173469387755,0.9697086327938683,48.2
