Lower Case,Remove Stop Words,Stem,Max Features,N-gram Range,TF,TFIDF,Alpha_Naive_Bayes,Accuracy,Macro Precision,Macro Recall,Macro F1-Score,Functional Precision,Functional Recall,Functional F1-Score,Functional Support,Code Precision,Code Recall,Code F1-Score,Code Support,IDE Precision,IDE Recall,IDE F1-Score,IDE Support,General Precision,General Recall,General F1-Score,General Support,Notice Precision,Notice Recall,Notice F1-Score,Notice Support,ToDo Precision,ToDo Recall,ToDo F1-Score,ToDo Support
FALSE,FALSE,TRUE,1000,1.2,FALSE,TRUE,0.001,97.72223442,0.945642079,0.873787912,0.897751069,0.970603577,0.98711079,0.978770766,527.5,0.883333333,0.575,0.664761905,3.3,0.997109749,0.999418605,0.998257475,171.7,0.999260626,0.998890256,0.999074415,270.6,0.83410873,0.709306122,0.764686893,49.9,0.989436456,0.973001701,0.98095496,48.2
FALSE,FALSE,TRUE,1000,1.3,FALSE,FALSE,0.001,97.61952667,0.920713202,0.87754702,0.8920656,0.970326043,0.984837344,0.977519942,527.5,0.748333333,0.6,0.637142857,3.3,0.997106389,0.998833809,0.997964239,171.7,0.999632353,0.999260626,0.999445466,270.6,0.81925875,0.70522449,0.757101086,49.9,0.98962234,0.97712585,0.983220007,48.2
FALSE,FALSE,TRUE,1000,1.3,TRUE,FALSE,0.001,97.74088242,0.940182677,0.876917025,0.899083684,0.970072873,0.988058838,0.978970675,527.5,0.841666667,0.6,0.671190476,3.3,0.998252375,0.998249014,0.998249009,171.7,0.999630996,0.999260626,0.999444785,270.6,0.840040206,0.711265306,0.76896164,49.9,0.991432946,0.964668367,0.97768552,48.2
FALSE,FALSE,TRUE,1000,1.3,FALSE,TRUE,0.001,97.6662033,0.936060458,0.872716455,0.892841046,0.970388278,0.986352496,0.978291112,527.5,0.833333333,0.575,0.641904762,3.3,0.997109749,0.999418605,0.998257475,171.7,0.999261993,0.999260626,0.999259943,270.6,0.828873753,0.703265306,0.759408952,49.9,0.98739564,0.973001701,0.979924032,48.2
FALSE,FALSE,TRUE,5000,1.1,FALSE,FALSE,0.001,97.99292229,0.942367964,0.886083983,0.904550381,0.974445291,0.988057041,0.981183043,527.5,0.825,0.6,0.660952381,3.3,0.994248983,0.998833809,0.996523284,171.7,0.999632353,0.998890256,0.999259938,270.6,0.864881156,0.749387755,0.800921921,49.9,0.996,0.981335034,0.988461718,48.2
FALSE,FALSE,TRUE,5000,1.1,TRUE,FALSE,0.001,98.04893599,0.948003141,0.880171075,0.902071805,0.972499983,0.99071215,0.981505106,527.5,0.841666667,0.575,0.643809524,3.3,0.998248935,0.997664219,0.997954039,171.7,0.998901099,0.999260626,0.999077142,270.6,0.87670216,0.745387755,0.803951788,49.9,1,0.973001701,0.98613323,48.2
FALSE,FALSE,TRUE,5000,1.1,FALSE,TRUE,0.001,97.89025809,0.932522137,0.857373064,0.881885935,0.97016465,0.990902263,0.980413863,527.5,0.76,0.458333333,0.538333333,3.3,0.996521394,0.997082823,0.996791149,171.7,0.999261983,0.997780511,0.998518506,270.6,0.869184797,0.731346939,0.793298933,49.9,1,0.968792517,0.983959829,48.2
FALSE,FALSE,TRUE,5000,1.2,FALSE,FALSE,0.001,98.04897954,0.933843986,0.891813493,0.90475959,0.974448074,0.988817132,0.981561761,527.5,0.756666667,0.633333333,0.653571429,3.3,0.994807424,0.998833809,0.996808156,171.7,0.999632353,0.999260626,0.999445466,270.6,0.881637059,0.753510204,0.810881013,49.9,0.99587234,0.97712585,0.986289716,48.2
FALSE,FALSE,TRUE,5000,1.2,TRUE,FALSE,0.001,98.03963376,0.946885072,0.889513533,0.910060992,0.972661653,0.990144687,0.981311588,527.5,0.835,0.633333333,0.692380952,3.3,0.9976743,0.998249014,0.997957434,171.7,0.999630996,0.999260626,0.999444785,270.6,0.876343483,0.751510204,0.807554773,49.9,1,0.964583333,0.981716418,48.2
FALSE,FALSE,TRUE,5000,1.2,FALSE,TRUE,0.001,98.03028799,0.948805445,0.881236423,0.904208814,0.971646521,0.991849232,0.981625546,527.5,0.835,0.6,0.662380952,3.3,0.997106349,0.998833809,0.997964225,171.7,0.999261983,0.998890256,0.999075096,270.6,0.889817815,0.739469388,0.805624576,49.9,1,0.95837585,0.978582491,48.2
FALSE,FALSE,TRUE,5000,1.3,FALSE,FALSE,0.001,97.92761508,0.929427494,0.888659556,0.900778007,0.972979763,0.988058479,0.980441279,527.5,0.751666667,0.633333333,0.65,3.3,0.995963494,0.998833809,0.997387866,171.7,1,0.999260626,0.999629628,270.6,0.86212171,0.737428571,0.793003352,49.9,0.993833333,0.975042517,0.984205916,48.2
FALSE,FALSE,TRUE,5000,1.3,TRUE,FALSE,0.001,97.95562628,0.944363928,0.88800126,0.908146636,0.972115843,0.989195202,0.980565,527.5,0.835,0.633333333,0.692380952,3.3,0.998252335,0.998249014,0.998247289,171.7,0.999260626,0.999260626,0.999259944,270.6,0.861554767,0.745469388,0.797808357,49.9,1,0.9625,0.980618271,48.2
FALSE,FALSE,TRUE,5000,1.3,FALSE,TRUE,0.001,97.94629792,0.946449778,0.875870365,0.898200073,0.970534226,0.990901185,0.980596207,527.5,0.835,0.575,0.635714286,3.3,0.998255775,0.998833809,0.998542259,171.7,0.99962963,0.998890256,0.999259258,270.6,0.877452949,0.737387755,0.799731744,49.9,0.997826087,0.954209184,0.975356684,48.2
FALSE,TRUE,FALSE,1000,1.1,FALSE,FALSE,0.001,97.51682763,0.890148851,0.861286859,0.873432757,0.970097536,0.982943045,0.976448352,527.5,0.575,0.5,0.531190476,3.3,0.99538542,0.998833809,0.997097996,171.7,0.999267399,0.999260626,0.999261981,270.6,0.815152763,0.70122449,0.751100704,49.9,0.985989987,0.985459184,0.985497034,48.2
FALSE,TRUE,FALSE,1000,1.1,TRUE,FALSE,0.001,97.61017218,0.929678745,0.856293108,0.879907556,0.968205163,0.986732002,0.977370966,527.5,0.791666667,0.483333333,0.56547619,3.3,0.998830369,0.998249014,0.998537144,171.7,0.999264706,0.999260626,0.999260625,270.6,0.8245017,0.699265306,0.755823359,49.9,0.995603865,0.970918367,0.982977053,48.2
FALSE,TRUE,FALSE,1000,1.1,FALSE,TRUE,0.001,97.61015476,0.932608452,0.871864506,0.892786412,0.96785744,0.98711079,0.977378524,527.5,0.801666667,0.583333333,0.643333333,3.3,0.996538089,0.997667619,0.997092911,171.7,0.999630996,0.998891622,0.999259943,270.6,0.829957517,0.695306122,0.755649607,49.9,1,0.968877551,0.984004156,48.2
FALSE,TRUE,FALSE,1000,1.2,FALSE,FALSE,0.001,97.42346565,0.89991765,0.869795828,0.87802009,0.96655025,0.98445604,0.97538332,527.5,0.623333333,0.591666667,0.578412698,3.3,0.997106349,0.998833809,0.997964225,171.7,1,0.999260626,0.999629628,270.6,0.818515966,0.663265306,0.729300757,49.9,0.994,0.981292517,0.987429913,48.2
FALSE,TRUE,FALSE,1000,1.2,TRUE,FALSE,0.001,97.5821871,0.930774896,0.873503953,0.894503937,0.967686856,0.98654153,0.97700103,527.5,0.8,0.6,0.663095238,3.3,0.998833809,0.998833809,0.998832114,171.7,0.999264706,0.999260626,0.999260625,270.6,0.820947337,0.683428571,0.743732312,49.9,0.997916667,0.972959184,0.985102302,48.2
FALSE,TRUE,FALSE,1000,1.2,FALSE,TRUE,0.001,97.47016842,0.939548129,0.873070937,0.895939798,0.966911595,0.9850253,0.975867681,527.5,0.875,0.608333333,0.687142857,3.3,0.997687784,0.999418605,0.99854733,171.7,0.999630996,0.999260626,0.999444785,270.6,0.804400788,0.673428571,0.731639319,49.9,0.993657611,0.972959184,0.982996813,48.2
FALSE,TRUE,FALSE,1000,1.3,FALSE,FALSE,0.001,97.36744325,0.907388673,0.8621323,0.875899443,0.967759837,0.982182594,0.974864246,527.5,0.691666667,0.533333333,0.568571429,3.3,0.997122924,0.999418605,0.998260811,171.7,1,0.999260626,0.999629628,270.6,0.793951086,0.677306122,0.726660978,49.9,0.993831524,0.981292517,0.987409566,48.2
FALSE,TRUE,FALSE,1000,1.3,TRUE,FALSE,0.001,97.49817962,0.917457001,0.856921867,0.878081886,0.968020096,0.985213976,0.976514656,527.5,0.741666667,0.5,0.574047619,3.3,0.998833809,0.998833809,0.998832114,171.7,0.999630996,0.999260626,0.999444785,270.6,0.805103006,0.687346939,0.738690975,49.9,0.991487434,0.97087585,0.980961164,48.2
FALSE,TRUE,FALSE,1000,1.3,FALSE,TRUE,0.001,97.47954032,0.934311478,0.861732243,0.885854443,0.9673068,0.985783954,0.976436038,527.5,0.841666667,0.541666667,0.627380952,3.3,0.997687784,0.999418605,0.99854733,171.7,0.999630996,0.999260626,0.999444785,270.6,0.808135438,0.673387755,0.732378786,49.9,0.991441181,0.97087585,0.980938768,48.2
FALSE,TRUE,FALSE,5000,1.1,FALSE,FALSE,0.001,97.77818715,0.929586549,0.879935729,0.897703213,0.970769507,0.986919599,0.978753057,527.5,0.766666667,0.6,0.649761905,3.3,0.994814146,0.998833809,0.996809855,171.7,1,0.999260626,0.999629628,270.6,0.851435643,0.71122449,0.772780477,49.9,0.993833333,0.98337585,0.988484354,48.2
FALSE,TRUE,FALSE,5000,1.1,TRUE,FALSE,0.001,97.9089061,0.952102326,0.864724712,0.893655261,0.969453738,0.991281051,0.980228569,527.5,0.875,0.516666667,0.618095238,3.3,0.998255814,0.998833809,0.998542274,171.7,0.999264706,0.999260626,0.999260625,270.6,0.872813612,0.707306122,0.779715959,49.9,0.997826087,0.975,0.986088904,48.2
FALSE,TRUE,FALSE,5000,1.1,FALSE,TRUE,0.001,97.75957398,0.955549216,0.860460788,0.89338859,0.964859757,0.993176427,0.978803655,527.5,0.875,0.525,0.629047619,3.3,0.995946373,0.994169047,0.995040094,171.7,0.999261993,0.998152248,0.99870541,270.6,0.898227171,0.681306122,0.773632457,49.9,1,0.970960884,0.985102302,48.2
FALSE,TRUE,FALSE,5000,1.2,FALSE,FALSE,0.001,97.73157148,0.915715175,0.881780132,0.891271529,0.970230227,0.987111868,0.978578733,527.5,0.681190476,0.625,0.617698413,3.3,0.995963494,0.998833809,0.997387866,171.7,0.999632353,0.999260626,0.999445466,270.6,0.853442976,0.701265306,0.76816176,49.9,0.993831524,0.979209184,0.986356935,48.2
FALSE,TRUE,FALSE,5000,1.2,TRUE,FALSE,0.001,97.87157525,0.944907508,0.883881752,0.905653183,0.969424454,0.989764102,0.979466193,527.5,0.835,0.633333333,0.692380952,3.3,0.998255775,0.998833809,0.998542259,171.7,0.999630996,0.999260626,0.999444785,270.6,0.86713382,0.713306122,0.780102679,49.9,1,0.968792517,0.983982226,48.2
FALSE,TRUE,FALSE,5000,1.2,FALSE,TRUE,0.001,97.80623319,0.949400788,0.881434559,0.905801693,0.967645073,0.990900825,0.979120062,527.5,0.86,0.641666667,0.706428571,3.3,0.997122924,0.999418605,0.998260811,171.7,0.999263349,0.998522619,0.998890253,270.6,0.874547297,0.689306122,0.769203263,49.9,0.997826087,0.968792517,0.982907198,48.2
FALSE,TRUE,FALSE,5000,1.3,FALSE,FALSE,0.001,97.84359888,0.916763488,0.873008498,0.886216869,0.97080237,0.988439782,0.979521246,527.5,0.673333333,0.558333333,0.573412698,3.3,0.996535075,0.999418605,0.997967625,171.7,0.999632353,0.999260626,0.999445466,270.6,0.866446272,0.711306122,0.779544611,49.9,0.993831524,0.981292517,0.987409566,48.2
FALSE,TRUE,FALSE,5000,1.3,TRUE,FALSE,0.001,97.82491604,0.94316586,0.879595505,0.90048719,0.969391173,0.989005808,0.979082424,527.5,0.835,0.608333333,0.665714286,3.3,0.998255775,0.998833809,0.998542259,171.7,0.999264706,0.999260626,0.999260625,270.6,0.859211169,0.711306122,0.776340625,49.9,0.99787234,0.970833333,0.983982918,48.2
FALSE,TRUE,FALSE,5000,1.3,FALSE,TRUE,0.001,97.80623319,0.948047852,0.882714925,0.906106527,0.968317026,0.989763383,0.978907665,527.5,0.86,0.641666667,0.706428571,3.3,0.998259175,0.999418605,0.998835509,171.7,0.999263349,0.999260626,0.999260623,270.6,0.864621477,0.697387755,0.770299596,49.9,0.997826087,0.968792517,0.982907198,48.2
FALSE,TRUE,TRUE,1000,1.1,FALSE,FALSE,0.001,97.54487367,0.897088839,0.8552031,0.870276664,0.969659048,0.984266647,0.976873159,527.5,0.608333333,0.466666667,0.510714286,3.3,0.994236111,0.998833809,0.99652,171.7,0.998177807,0.998890256,0.998527337,270.6,0.822254396,0.697102041,0.751528579,49.9,0.98987234,0.985459184,0.987496622,48.2
FALSE,TRUE,TRUE,1000,1.1,TRUE,FALSE,0.001,97.70354286,0.929513529,0.876187571,0.893211523,0.969342537,0.987680409,0.978411106,527.5,0.776666667,0.6,0.638333333,3.3,0.998249014,0.998249014,0.998247319,171.7,0.998897059,0.999260626,0.999076463,270.6,0.838140625,0.705183673,0.764331536,49.9,0.995785271,0.966751701,0.98086938,48.2
FALSE,TRUE,TRUE,1000,1.1,FALSE,TRUE,0.001,97.62886373,0.933453615,0.880076963,0.899024667,0.968244494,0.987301622,0.97766985,527.5,0.801666667,0.633333333,0.679047619,3.3,0.996534649,0.997082823,0.996797941,171.7,0.998894336,0.998890256,0.998890934,270.6,0.835381545,0.701183673,0.760917327,49.9,1,0.962670068,0.980824331,48.2
FALSE,TRUE,TRUE,1000,1.2,FALSE,FALSE,0.001,97.54483883,0.909914942,0.861439267,0.876624954,0.966610704,0.986731643,0.976552527,527.5,0.666666667,0.533333333,0.557142857,3.3,0.996528354,0.998833809,0.997674384,171.7,0.999632353,0.999260626,0.999445466,270.6,0.838259057,0.669183673,0.742533697,49.9,0.991792517,0.981292517,0.986400794,48.2
FALSE,TRUE,TRUE,1000,1.2,TRUE,FALSE,0.001,97.47951419,0.929257972,0.871305309,0.892451579,0.966242004,0.98559456,0.975797691,527.5,0.8,0.6,0.663095238,3.3,0.998255775,0.998833809,0.998542259,171.7,0.999264706,0.999260626,0.999260625,270.6,0.813913009,0.671183673,0.732910891,49.9,0.99787234,0.972959184,0.985102769,48.2
FALSE,TRUE,TRUE,1000,1.2,FALSE,TRUE,0.001,97.47017713,0.936636884,0.87731003,0.898792425,0.966426522,0.985784314,0.975984768,527.5,0.85,0.641666667,0.706428571,3.3,0.997687784,0.999418605,0.99854733,171.7,0.999261983,0.998890256,0.999075096,270.6,0.808572674,0.66722449,0.728668647,49.9,0.99787234,0.97087585,0.984050137,48.2
FALSE,TRUE,TRUE,1000,1.3,FALSE,FALSE,0.001,97.55415848,0.895428676,0.869753332,0.879505093,0.969802495,0.985027457,0.977332525,527.5,0.6,0.566666667,0.574047619,3.3,0.997109749,0.999418605,0.998257475,171.7,0.999632353,0.998890256,0.999259938,270.6,0.820120803,0.68722449,0.744761829,49.9,0.985906654,0.981292517,0.98337117,48.2
FALSE,TRUE,TRUE,1000,1.3,TRUE,FALSE,0.001,97.48883384,0.919165402,0.859390574,0.882054721,0.966076794,0.986732002,0.976279231,527.5,0.741666667,0.533333333,0.604047619,3.3,0.998255775,0.998833809,0.998542259,171.7,0.999630996,0.999260626,0.999444785,270.6,0.817791883,0.66522449,0.731958843,49.9,0.991570295,0.972959184,0.982055591,48.2
FALSE,TRUE,TRUE,1000,1.3,FALSE,TRUE,0.001,97.47951419,0.94781954,0.870961056,0.898407481,0.965915345,0.986731283,0.976191264,527.5,0.916666667,0.608333333,0.708095238,3.3,0.997687784,0.999418605,0.99854733,171.7,0.99962963,0.998890256,0.999259258,270.6,0.815443538,0.653183673,0.723114968,49.9,0.991574278,0.979209184,0.98523683,48.2
FALSE,TRUE,TRUE,5000,1.1,FALSE,FALSE,0.001,97.66621201,0.934850455,0.872178757,0.891773428,0.969494837,0.986163102,0.977738002,527.5,0.816666667,0.566666667,0.629761905,3.3,0.995385459,0.998833809,0.997098011,171.7,0.999632353,0.998890256,0.999259938,270.6,0.836088378,0.699142857,0.759307808,49.9,0.991835034,0.98337585,0.987474904,48.2
FALSE,TRUE,TRUE,5000,1.1,TRUE,FALSE,0.001,97.80622448,0.949798743,0.857625962,0.886701956,0.96853014,0.990144328,0.979195737,527.5,0.875,0.483333333,0.588095238,3.3,0.998255814,0.998833809,0.998542274,171.7,0.999264706,0.999260626,0.999260625,270.6,0.859782613,0.70122449,0.770061298,49.9,0.997959184,0.972959184,0.985056561,48.2
FALSE,TRUE,TRUE,5000,1.1,FALSE,TRUE,0.001,97.5915503,0.945930526,0.848259765,0.878355179,0.965296603,0.990145406,0.977551031,527.5,0.86,0.458333333,0.558333333,3.3,0.995933077,0.994750442,0.995324798,171.7,0.998894336,0.998519885,0.998705405,270.6,0.855459143,0.68522449,0.759438387,49.9,1,0.962585034,0.980778123,48.2
FALSE,TRUE,TRUE,5000,1.2,FALSE,FALSE,0.001,97.73157148,0.91870556,0.878268779,0.89143521,0.97047132,0.986919599,0.978581772,527.5,0.701666667,0.6,0.62,3.3,0.995963494,0.998833809,0.997387866,171.7,0.999632353,0.999260626,0.999445466,270.6,0.850668,0.703306122,0.765786592,49.9,0.993831524,0.981292517,0.987409566,48.2
FALSE,TRUE,TRUE,5000,1.2,TRUE,FALSE,0.001,97.83424439,0.944676791,0.88315898,0.90495167,0.968882228,0.989384955,0.978999362,527.5,0.835,0.633333333,0.692380952,3.3,0.998255775,0.998833809,0.998542259,171.7,0.999630996,0.999260626,0.999444785,270.6,0.866291746,0.709306122,0.776360208,49.9,1,0.968835034,0.983982452,48.2
FALSE,TRUE,TRUE,5000,1.2,FALSE,TRUE,0.001,97.78759389,0.94540886,0.877576437,0.900054,0.967625268,0.989953855,0.978645252,527.5,0.835,0.608333333,0.665714286,3.3,0.997109749,0.998837209,0.997965929,171.7,0.999261983,0.998152248,0.998704726,270.6,0.875583819,0.699306122,0.775289183,49.9,0.99787234,0.97087585,0.984004622,48.2
FALSE,TRUE,TRUE,5000,1.3,FALSE,FALSE,0.001,97.82493346,0.922207484,0.878253044,0.893053259,0.96978015,0.989195561,0.979367096,527.5,0.701666667,0.6,0.62,3.3,0.996528354,0.998833809,0.997674384,171.7,1,0.998890256,0.9994441,270.6,0.871438211,0.701306122,0.774424408,49.9,0.993831524,0.981292517,0.987409566,48.2
FALSE,TRUE,TRUE,5000,1.3,TRUE,FALSE,0.001,97.76890234,0.94068612,0.879694154,0.899407742,0.969732939,0.987679331,0.978598132,527.5,0.835,0.608333333,0.665714286,3.3,0.998255775,0.998833809,0.998542259,171.7,0.999264706,0.999260626,0.999260625,270.6,0.84399096,0.715265306,0.771401556,49.9,0.99787234,0.968792517,0.982929594,48.2
FALSE,TRUE,TRUE,5000,1.3,FALSE,TRUE,0.001,97.79691354,0.931584322,0.869235384,0.89060321,0.968152214,0.989576146,0.978728597,527.5,0.76,0.55,0.607380952,3.3,0.998259175,0.999418605,0.998835509,171.7,0.999261983,0.998152248,0.998704726,270.6,0.865960218,0.705306122,0.774912223,49.9,0.99787234,0.972959184,0.985057254,48.2
